Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
KHARIF,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),	Plant Protection	,Sugarcane shoot borer control,Recommended for apply carbofuran 3 G 3 kg / acre,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-07-31 16:31:09
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,Paddy market rate,Recommended as paddy market rate : Rs. (White Ponni) 2250 / Quintal.,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-01 13:07:41
RABI,HORTICULTURE,Vegetables,Drum Stick,Cultural Practices,moringa ratoon crop duration,Recommended for 3 years,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-02 8:23:10
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Sowing Time and Weather,suitable season and variety for blackgram,recommended for the season is Markazhi – Thaipattam(Winter Irrigated) VBN 3  VBN (Bg) 4  VBN (Bg) 5  TNAU (Blackgram) VBN 6  TNAU (Blackgram) Co 6  TMV 1,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-01-02 9:19:42
RABI,AGRICULTURE,Others,Others,Government Schemes,crop loan details,recommended for the contact near bank,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-01-02 20:07:59
RABI,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Varieties,Suitable sesame varieties for Margazhipattam (December -January),Recommended for CO 1  TMV 3  TMV 5  TMV 7  SVPR 1  VRI(SV) 2,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-03 9:14:59
RABI,AGRICULTURE,Others,Others,Nutrient Management,Foliar nutrient spray for vetiver crop,Recommended for spray 19:19:19-5 g / litre of water,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-03 12:20:57
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,ponni market price,Recommended for market price is Rs 2250/Quintal.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-03 20:31:53
RABI,HORTICULTURE,Plantation Crops,Teak,Plant Protection,savukkum maram root rot,Recommended for apply Trichoderma viride 1 kg+ 20 FYM / acre,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-04 9:05:42
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,Thattanchavady paddy White Ponni market rate,Recommended for Thattanchavady paddy White Ponni market rate : 1667 - 1952 Rs/Quintal,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-04 11:31:35
RABI,AGRICULTURE,Others,Others,Market Information,asking about FYM and vermicompost marketing information,Recommended contact to block level agriculture office,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-04 13:18:43
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Seeds,asking about black gram vamban variety seeds availability,recommended for contact to vamban research station   04322-296035,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-01-05 13:22:48
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Seeds,seed rate of black gram,recommended for seed rate of black gram is 8 kg/ac,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-05 15:09:48
RABI,HORTICULTURE,Vegetables,Drum Stick,Seeds and Planting Material,annual moringa seeds availability details,Recommended for contact to horticultural department ph 04146-221163,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-05 15:33:33
RABI,HORTICULTURE,Vegetables,Drum Stick,Seeds and Planting Material,Drum stick seed availability,Recommneded to contact Villupuram district Deputy Director of Horticulture phone:04146-221163,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-05 15:38:10
RABI,HORTICULTURE,Vegetables,Drum Stick,Seeds and Planting Material,annual moringa seeds availability,recommended for contact to Krishi Vigyan Kendra Kurumbapet  Puducherry – 605 009 0413-2271292,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-05 15:51:45
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,paddy market information,recommended for paddy market information Rs 1638/ quintal,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-06 10:50:12
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Seeds,total yield of black gram,recommended for total yield of black gram is 360 kg/ac,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-06 11:04:46
RABI,AGRICULTURE,Others,Others,Weather,Nagapattinam weather Report,Recommended for Nagapattinam Today No Rain Fall (0.0 mm),PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-06 11:49:37
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,neelbo application method,Recommended for neelbo application method  at 500 ml/ac,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-07 19:56:46
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,weed management for blackgram,Recommended for spray Pendimethalin 800ml / 200 littes ac 3rd days after sowing,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-08 10:11:14
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,Suitable paddy varieties for navarai season,Recommended for paddy varieties ; ADT 36  ADT 39  ASD 16  ASD 18  ADT 43  ADT (R) 45  MDU 5  CO 47 CORH 3  CO 51.,PUDUCHERRY,PUDUCHERRY,OZHUKARAI,2016-01-08 17:43:45
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,suitable paddy varieties for navarai season,Recommended for paddy varieties at ADT 36  ADT 39  ASD 16  ASD 18  ADT 43  ADT (R) 45  MDU 5  CO 47 and CORH 3,PUDUCHERRY,PUDUCHERRY,OZHUKARAI,2016-01-08 17:49:00
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Field Preparation,Black gram sowing season,Recommended for season Markazhi – Thaipattam,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-08 18:10:38
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,black gram nutrient management,Recommended for apply Urea 22 Kg  Super Phosphate 125 kg  Potash 17 Kg/acre as basal fertilizer management,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-08 20:11:11
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Plant Protection,Bean Aphids in black gram,Recommended for spray triazophos 1ml / lit,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-09 12:15:18
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,White Ponni market rate,Recommended as White Ponni market rate : Rs.1908 - 2132 / Quintal.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-09 12:49:14
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Cultural Practices,groundnut sowing season and variety,Recommended for groundnut sowing season : April - May and variety : TMV 7  CO 3  COGn 4  VRI 2  VRI 3 TMVGn 13,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-09 12:51:49
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Cultural Practices,groundnut sowing season and variety,Recommended for groundnut sowing season : April - May and variety : TMV 7  CO 3  COGn 4  VRI 2  VRI 3 TMVGn 13,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-09 12:59:50
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Fertilizer Use and Availability,blackgram foliar application details,Recommended for spray DAP 20 gm / lit of water.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-09 17:58:33
RABI,HORTICULTURE,Fruits,Citrus,Plant Protection,Citrus leaf miner management,recommended for spray neem oil 3 ml + teepol 1 ml / lit of water.,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-10 13:50:03
RABI,AGRICULTURE,Others,Others,Market Information,paddy market information (white ponni),recommended for Thattanchavady market price Rs.1908-2132 /Quintal (08.01.16),PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-01-10 17:05:52
RABI,HORTICULTURE,Vegetables,Ash Gourd (Petha),Seeds and Planting Material,Palur Vegetable Research Station contact number,Recommended for Palur Vegetable Research Station contact number ph 04142-75222,PUDUCHERRY,PUDUCHERRY,OZHUKARAI,2016-01-11 7:22:54
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,whiteponni market rate,recommended for Thattanchavady whiteponni market rate Rs 1908-2132/ quintal,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-01-11 8:20:13
RABI,AGRICULTURE,Millets,Barnyard Millet (Kundiraivlli/Sawan,Cultural Practices,Kudiraivali seed rate,Recommended for Kudiraivali seed rate ; 4 kg / acre,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-11 11:54:46
RABI,AGRICULTURE,Beekeeping,Beekeeping,Training and Exposure Visits,bee keeping training details,recommended for phone number:0422-6611214,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-12 12:28:30
RABI,AGRICULTURE,Others,Others,Plant Protection,casurina root rot  management details,recommended for drench with copper oxy chloride 2 g / lit of water.,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-12 14:08:11
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,market price for paddy,recommended for the paddy price  : Rs 1900-2083 /quintal,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-01-12 17:51:33
RABI,AGRICULTURE,Fodder Crops,fodder sorghum,Cultural Practices,Fodder sorghum planting spacing,Recommended for Fodder sorghum planting spacing is 25 x 10 cm,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-13 19:16:14
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Cultural Practices,black gram seed availability details,recommended to contact number : 04322-296035,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-13 21:02:08
RABI,AGRICULTURE,Millets,Maize (Makka),Cultural Practices,maize sowing season details,recommended for maize sowing season  : January  - February,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-14 8:23:51
RABI,AGRICULTURE,Millets,Maize (Makka),Sowing Time and Weather,Sowing season for maize crop,Recommended for Adipattam (July - August) Purattasipattam (September - October) and Thaipattam (January - February),PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-14 13:10:58
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Cultural Practices,black gram sowing season details,recommended for  black gram sowing season : December -January,PUDUCHERRY,PUDUCHERRY,OZHUKARAI,2016-01-15 7:03:36
RABI,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Seeds and Planting Material,Bhendi seed availability,Recommended for to contact villupuram district deputy director of horticulture  phone :04146-221163,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-01-15 11:11:29
RABI,AGRICULTURE,Millets,Maize (Makka),Varieties,asking about maize season and varieties information,recommended varieties are : Thaipattam (January - February) TNAU maize hybrid Co 6  Baby corn Co(Bc) 1,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-15 12:30:34
RABI,HORTICULTURE,Vegetables,Drum Stick,Plant Protection,moringa sucking pest control,recommended for spray Neem oil 3 ml + 1 ml teepol / lit of water,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-15 12:40:04
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,Weed management in black gram,Recommended for spray Quizalofop ethyl 400 ml /acre 15-20 days after sowing,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-15 18:13:06
RABI,AGRICULTURE,Pulses,Moth Bean (kidney bean/ deww gram),Sowing Time and Weather,soybean sowing season,Recommended for soybean sowing season at February - March,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-16 13:07:36
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,paddy Papatla Karaikal market rate(13.1.2016),Recommended for paddy Papatla Karaikal market rate Rs 1667-1750 / quintal,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-16 16:48:34
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Plant Protection,top dressing for groundnut,recommended for apply Gypsum 100kg+borax 10kg/ac,PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-01-17 12:47:31
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,weed management in blackgram,recommended for spray quizalofop ethyl 300ml/ac/200lit of water,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-18 7:48:37
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,contact no of rice department,recommended number for department of rice is 0422-2474967,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-18 13:00:25
RABI,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Varieties,asking about green gram season and varieties,recommended for Margazhi-Thai Pattam (December – January)   VBN(Gg) 2  VBN(Gg)3,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-18 13:44:25
RABI,HORTICULTURE,Vegetables,Drum Stick,Cultural Practices,Asking about Intercropping in drum stick,Recommended for Intercropping in drum stick is Cowpea  Bhendi and Tomato .,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-18 15:33:56
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Sowing Time and Weather,Black gram season,recommended for upto 1 st week of February,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-19 8:37:18
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,Paddy Navarai varieties,Recommended for ADT 36  ADT 39  ASD 16  ASD 18  ADT 43  ADT (R) 45  MDU 5  CO 47 CORH 3  ADT 43  ADT (R) 45,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-19 12:43:43
RABI,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Seeds,Sesame seed availability,recommended for contacting Oilseeds research station 04147-250293 and 04147-250001,PUDUCHERRY,PUDUCHERRY,OZHUKARAI,2016-01-20 9:19:12
RABI,ANIMAL HUSBANDRY,Animal,POULTRY  FARM,"Animal Production (Piggery, Goatery, Sheep Farming etc.)",asking about poultry farming information,Recommended Veterinary University Training and Research Centre  Nagapattinam contact no. 04365 - 224123,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-20 11:33:40
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,asking about paddy top dressing fertilizer application,recommended for apply micro food 5 kg / acre,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-20 11:40:46
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,B P T Market rate,Recommended as Rs. 1667 - 1750 / Quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-20 18:18:09
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,blast in paddy,Recommended for spray Pseudomonas fluorescens 10gm / lit,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-22 8:26:35
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,Suitable paddy varieties for navarai season,Recommended for paddy varieties : ADT 36  ADT 39  ASD 16  ASD 18  ADT 43  ADT (R) 45  MDU 5  CO 47 CORH 3  CO 51.,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-22 11:00:10
RABI,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Sowing Time and Weather,green gram sowing season,Recommended for green gram sowing season at December – January,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-22 12:15:07
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,Black gram foliar spray,Recommended for spray DAP 20 gram /liter of water.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-23 16:31:44
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Plant Protection,Ground nut Stem rot management,recommended for apply Trichoderma viride 1 kg / ac,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-23 17:11:29
RABI,HORTICULTURE,Condiments and Spices,Cardamom,Seeds and Planting Material,Cardamom varieties,recommended for Malabar : Mudigree 1  Mudigree 2  PV 1  ICRI 1  ICRI 3  TKD 4 IISR Suvarna  IISR Vijetha  IISR Avinash  Mysore : ICRI 2  Vazhukka : PV2  Njallani (Green gold).,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-24 7:17:43
RABI,HORTICULTURE,Condiments and Spices,Cardamom,Field Preparation,Cardamom Major markets in Tamil Nadu,recommended markets are : Bodinayakanur  Kumily  Thekkady  Kumbum,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-24 7:35:33
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,paddy market information,recommended for paddy market information 1782 / quintal,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-24 18:40:32
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,Sugarcane top dressing fertilizer,recommended for spray urea 75 kg+ potash 25 kg+ mn mixture 10 kg/ac.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-25 16:08:32
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,Villupuram market price,Recommended for market price is Rs 5159-6359/Quintal.,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-25 19:40:18
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,foliar spray for blackgram,recommended for spray DAP 2kg/ac/200 lit of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-26 10:00:01
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,black gram weed management,recommended for the spray   quizalofop ethyl  300ml /acre,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-26 14:41:44
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,Weed management for black gram,Recommended for spray quizalofop ethyl 300 ml / 200 litre of water.,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-26 14:47:26
RABI,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Plant Protection,bhendi top dressing fertilizer management,Recommended for apply urea 17 kg / ac,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-26 17:25:53
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Varieties,varieties for black gram,Recommended for black gram varieties at VBN 3 VBN (Bg) 4  VBN(Bg) 5  VBN 6  Co 6 TMV 1,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-26 18:26:08
RABI,HORTICULTURE,Fruits,Mango,Nutrient Management,flower shed in mango,Recommended for spray planofix 5 ml /10 lit of water,PUDUCHERRY,PUDUCHERRY,OZHUKARAI,2016-01-27 9:47:36
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Market Information,Black gram and Ponni market price,Recommended for Thattanchavady black gram market price is Rs 9609-9809/Quintal. White ponni Rs 1680-2159/Quintal.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-28 17:57:26
RABI,HORTICULTURE,Fruits,Acid Lime,Plant Protection,Citrus canker management,Recommended for spray copper oxy chloride 2.5 gram /liter of water.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-29 10:31:33
RABI,HORTICULTURE,Fruits,Mango,Seeds and Planting Material,mango nursery /acre,recommended for 10m between sucessive double rows ( 266 plants/ha ),PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-29 15:32:14
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,Black Gram market price,Recommended for Gingee market price is Rs 9519-9520 /Quintal. Arani  Rs 9169 - 9199/Quintal.,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-29 16:15:23
RABI,AGRICULTURE,Millets,Maize (Makka),Seeds,Maize seed availability,Recommended for contact number 04545-292900/ 292910/267373,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-29 17:39:58
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,blackgram TNAU foliar application,Recommended for spray pulses wonder 2kg / ac 200 litter of water,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-30 7:26:59
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,TRY 3 duration and season,Recommended for Duration (days) - 135  Season - Samba / Late Samba / Thaladi.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-30 10:24:22
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,paddy varieties,Recommended for ADT 36  ASD 16  ASD 18  MDU 5  CO 47 CORH 3,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-30 10:44:47
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Varieties,foliar spray for blackgram,recommended for spray DAP 2kg/ac/200 lit of water,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-30 12:58:45
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Fertilizer Use and Availability,Top dressing for groundnut,Recommended for apply urea 20 kg + potash 10 kg + borax 4 kg + gypsum 75 kg / acre,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-01-30 13:52:44
RABI,HORTICULTURE,Vegetables,Drum Stick,Plant Protection,leaf eating caterpillar control in drumstick,Recommended for Spray profenophos 2 ml / lit of water,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-01-31 7:53:06
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,black gram market rate,Recommended for Rs.9179/ Quintal,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-01-31 16:40:12
RABI,ANIMAL HUSBANDRY,Animal,POULTRY  FARM,Dairy Production,veterinary department no of cuddalore,recommended number for cuddalore veterinary department is 04142-220049,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-01-31 18:47:33
